timestamp,temperature_C,cpu_percent,memory_percent,cpu_freq_MHz,cpu_voltage_V,throttled_flags_hex
2026-02-03T20:47:13.686163,58.95,56.8,28.1,2400.033792,0.8438,0x0
2026-02-03T20:47:14.708698,60.6,61.1,28.2,2400.030464,0.8438,0x0
2026-02-03T20:47:15.730526,60.6,60.5,28.0,2400.033792,0.8438,0x0
2026-02-03T20:47:16.756221,58.95,67.4,28.2,2400.03712,0.8438,0x0
2026-02-03T20:47:17.781664,59.5,57.9,28.2,2400.030464,0.8438,0x0
2026-02-03T20:47:18.801635,60.6,60.7,27.8,2400.02048,0.8438,0x0
2026-02-03T20:47:19.825023,61.15,58.2,28.0,2400.02048,0.8438,0x0
2026-02-03T20:47:20.851448,60.05,62.9,28.0,2400.03712,0.8438,0x0
2026-02-03T20:47:21.974401,60.05,60.4,27.9,2400.02048,0.8438,0x0
2026-02-03T20:47:22.994490,61.15,56.8,28.0,2400.023808,0.8438,0x0
2026-02-03T20:47:24.013314,61.7,57.1,28.0,2400.030464,0.8438,0x0
2026-02-03T20:47:25.033693,58.95,59.3,28.0,2400.023808,0.8438,0x0
2026-02-03T20:47:26.058984,59.5,58.9,28.2,2400.033792,0.8438,0x0
2026-02-03T20:47:27.081923,60.05,59.6,28.1,2400.023808,0.8438,0x0
2026-02-03T20:47:28.110178,60.05,59.1,28.2,2400.030464,0.8438,0x0
2026-02-03T20:47:29.130010,60.05,57.2,28.1,2400.023808,0.8438,0x0
2026-02-03T20:47:30.149412,59.5,72.8,28.0,2400.023808,0.8438,0x0
2026-02-03T20:47:31.173609,61.15,60.1,28.0,2400.023808,0.8438,0x0
2026-02-03T20:47:32.196124,58.95,58.4,28.1,2400.030464,0.8438,0x0
2026-02-03T20:47:33.215822,60.6,57.2,28.1,2400.033792,0.8438,0x0
2026-02-03T20:47:34.239273,60.6,60.4,28.0,2400.027136,0.8438,0x0
2026-02-03T20:47:35.260704,57.85,58.9,28.0,2400.027136,0.8438,0x0
2026-02-03T20:47:36.283633,60.05,57.6,28.2,2400.017408,0.8438,0x0
2026-02-03T20:47:37.312473,61.15,60.0,28.1,2400.030464,0.8438,0x0
2026-02-03T20:47:38.333793,59.5,59.2,28.0,2400.033792,0.8438,0x0
2026-02-03T20:47:39.362037,59.5,58.3,28.2,2400.033792,0.8438,0x0
2026-02-03T20:47:40.382480,60.6,57.5,28.4,2400.02048,0.8438,0x0
2026-02-03T20:47:41.408423,59.5,58.4,28.2,2400.030464,0.8438,0x0
2026-02-03T20:47:42.433022,58.95,60.3,28.1,2400.030464,0.8438,0x0
2026-02-03T20:47:43.457520,60.05,57.5,28.0,2400.023808,0.8438,0x0
2026-02-03T20:47:44.480425,60.05,58.1,28.2,2400.033792,0.8438,0x0
2026-02-03T20:47:45.503588,60.05,68.4,28.1,2400.030464,0.8438,0x0
2026-02-03T20:47:46.535677,61.7,59.8,28.1,2400.017408,0.8438,0x0
2026-02-03T20:47:47.576019,61.15,61.2,28.0,2400.02048,0.8438,0x0
2026-02-03T20:47:48.599900,60.05,73.2,28.0,2400.030464,0.8438,0x0
2026-02-03T20:47:49.622732,60.6,60.6,27.9,2400.030464,0.8438,0x0
2026-02-03T20:47:50.646268,60.05,59.8,27.8,2400.027136,0.8438,0x0
2026-02-03T20:47:51.664382,60.6,57.5,27.9,2400.033792,0.8438,0x0
2026-02-03T20:47:52.784645,60.6,58.3,27.9,2400.030464,0.8438,0x0
2026-02-03T20:47:53.806152,60.05,60.4,28.2,2400.030464,0.8438,0x0
2026-02-03T20:47:54.827820,61.15,59.7,28.1,2400.030464,0.8438,0x0
2026-02-03T20:47:55.848297,60.05,56.1,28.1,2400.03712,0.8438,0x0
2026-02-03T20:47:56.875636,60.05,60.7,27.8,2400.023808,0.8438,0x0
2026-02-03T20:47:57.897381,59.5,61.0,27.9,2400.027136,0.8438,0x0
2026-02-03T20:47:58.925500,60.05,57.5,27.9,2400.023808,0.8438,0x0
2026-02-03T20:47:59.945596,61.15,68.6,28.2,2400.033792,0.8438,0x0
2026-02-03T20:48:00.969396,60.05,63.0,28.2,2400.033792,0.8438,0x0
2026-02-03T20:48:01.994300,60.05,61.5,28.4,2400.030464,0.8438,0x0
2026-02-03T20:48:03.015748,59.5,59.6,28.5,2400.027136,0.8438,0x0
2026-02-03T20:48:04.043723,59.5,56.3,28.4,2400.03712,0.8438,0x0
2026-02-03T20:48:05.063184,59.5,59.8,28.4,2400.02048,0.8438,0x0
2026-02-03T20:48:06.083223,60.05,58.8,28.3,2400.033792,0.8438,0x0
2026-02-03T20:48:07.108012,59.5,57.0,28.1,2400.03712,0.8438,0x0
2026-02-03T20:48:08.129130,60.05,58.0,28.1,2400.03712,0.8438,0x0
2026-02-03T20:48:09.154489,60.05,60.7,28.0,2400.03712,0.8438,0x0
2026-02-03T20:48:10.180110,59.5,58.8,27.8,2400.033792,0.8438,0x0
2026-02-03T20:48:11.199191,62.8,57.5,28.0,2400.030464,0.8438,0x0
2026-02-03T20:48:12.227634,59.5,58.6,28.2,2400.030464,0.8438,0x0
2026-02-03T20:48:13.250491,60.05,61.1,28.2,2400.023808,0.8438,0x0
2026-02-03T20:48:14.271781,59.5,60.4,28.2,2400.030464,0.8438,0x0
2026-02-03T20:48:15.292356,60.05,66.3,28.3,2400.023808,0.8438,0x0
2026-02-03T20:48:16.312821,59.5,60.2,28.2,2400.030464,0.8438,0x0
2026-02-03T20:48:17.334071,60.6,58.2,28.1,2400.02048,0.8438,0x0
2026-02-03T20:48:18.360742,60.6,58.2,27.9,2400.023808,0.8438,0x0
2026-02-03T20:48:19.380289,60.6,58.9,28.0,2400.023808,0.8438,0x0
2026-02-03T20:48:20.398515,60.05,56.5,28.1,2400.030464,0.8438,0x0
2026-02-03T20:48:21.424044,59.5,59.1,27.9,2400.02048,0.8438,0x0
2026-02-03T20:48:22.444965,58.95,59.4,27.9,2400.027136,0.8438,0x0
2026-02-03T20:48:23.470732,59.5,59.0,27.8,2400.033792,0.8438,0x0
2026-02-03T20:48:24.491996,59.5,58.9,28.0,2400.030464,0.8438,0x0
2026-02-03T20:48:25.512645,61.15,59.6,28.2,2400.02048,0.8438,0x0
2026-02-03T20:48:26.631261,60.05,58.2,28.0,2400.02048,0.8438,0x0
2026-02-03T20:48:27.658328,59.5,61.0,27.9,2400.033792,0.8438,0x0
2026-02-03T20:48:28.678429,58.95,67.2,28.1,2400.027136,0.8438,0x0
2026-02-03T20:48:29.703927,60.05,57.8,28.2,2400.030464,0.8438,0x0
2026-02-03T20:48:30.727159,57.85,59.1,28.3,2400.033792,0.8438,0x0
2026-02-03T20:48:31.745396,59.5,59.0,28.5,2400.02048,0.8438,0x0
2026-02-03T20:48:32.765354,60.05,58.9,28.5,2400.02048,0.8438,0x0
2026-02-03T20:48:33.786965,59.5,59.7,28.3,2400.023808,0.8438,0x0
2026-02-03T20:48:34.813513,58.95,58.2,28.1,2400.02048,0.8438,0x0
